sample_id,speaker,wav_sentence_id,target_sentence_id,is_correct_target,duration_ratio,wav_path,cache_path,system,cold,latency_sec,status,verification_level,legacy_would_verify,content_verified,kana_similarity,transcript,note
hard_wrong_027,jvs002,18,8,False,1.01267,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_small,False,1.848018,fail,mismatch,False,False,0.11321,他のメジャーなディストリビューションに比べ、セキュリティ上の問題の修正が遅い場合もある。,ok
hard_wrong_028,jvs001,12,20,False,0.98706,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_small,False,1.571444,fail,mismatch,False,False,0.13725,構造は構成の単一値で、供給は異質味である。,ok
hard_wrong_029,jvs001,4,20,False,1.01423,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_small,False,1.552376,fail,mismatch,False,False,0.13725,サービスマネージャー導入液のため 大今地域から遠隔管理している,ok
hard_wrong_030,jvs001,8,7,False,1.01437,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_small,False,2.132233,fail,mismatch,False,False,0.17742,シャンチーの専用プロは、チームから支払われる給料と、 退局費を主な収入としている。,ok
hard_wrong_031,jvs001,6,15,False,0.98543,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_015/ref_jvs001_5228063f1c,faster_whisper_small,False,1.42863,fail,mismatch,False,False,0.09091,中蓮春鳥はベルテンベルク量に変入された,ok
hard_wrong_032,jvs002,19,7,False,0.98517,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_small,False,1.803882,fail,mismatch,False,False,0.1129,ベルガー島は前のベディゲンウーファーパークには戦争と弾圧の犠牲者のための記念日が経っている。,ok
hard_wrong_033,jvs001,19,2,False,1.01539,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_small,False,1.801339,fail,mismatch,False,False,0.07143,ベルガートーは前のベリゲンウーファパークには戦争と弾圧の犠牲者のための記念費がたっている,ok
hard_wrong_034,jvs001,18,1,False,0.98436,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_001/ref_jvs001_3471c4df0e,faster_whisper_small,False,1.925544,fail,mismatch,False,False,0.15094,他のメジャーなディストリビューションに比べ、セキュリティー上の問題の修正が遅い場合もある。,ok
hard_wrong_035,jvs002,20,19,False,0.98418,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_small,False,1.740999,fail,mismatch,False,False,0.07273,全米パブリッシャーズ協会のベストストラテジーゲームオブザイヤーを日本人として受賞。,ok
hard_wrong_036,jvs003,6,3,False,0.98362,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_003/ref_jvs001_294466d72d,faster_whisper_small,False,1.593651,fail,mismatch,False,False,0.07143,ツレンハルト量はウルテンベルク量に変入された,ok
hard_wrong_037,jvs001,10,3,False,0.98316,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_003/ref_jvs001_294466d72d,faster_whisper_small,False,1.684682,fail,mismatch,False,False,0.11905,スマートフォンからフィーチャーフォンまで、マルチデバイスに対応。,ok
hard_wrong_038,jvs003,3,18,False,1.01694,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_small,False,1.735362,fail,mismatch,False,False,0.07547,コンピュータゲームのメーカーや 協会団体などに関連する人物のカテゴリ,ok
hard_wrong_039,jvs002,13,17,False,0.98295,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_small,False,1.585538,fail,mismatch,False,False,0.07143,そこへオーナーが新しいシェフとして、腕利きの標塗を招く。,ok
hard_wrong_040,jvs001,12,11,False,1.01743,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_011/ref_jvs001_178d6ef9ea,faster_whisper_small,False,1.571444,fail,mismatch,False,False,0.12,構造は構成の単一値で、供給は異質味である。,ok
hard_wrong_041,jvs003,17,19,False,0.98196,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_017.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_small,False,1.704827,fail,mismatch,False,False,0.12727,ただし、ギャンブル依存症の入院治療を行っている病院は、わずかである。,ok
hard_wrong_042,jvs002,11,8,False,0.98195,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_small,False,1.639065,fail,mismatch,False,False,0.11321,軽妙者達なナレーションから上書館あふれる語りまで幅広い協言力を持つ,ok
hard_wrong_043,jvs001,8,2,False,1.01835,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_small,False,2.132233,fail,mismatch,False,False,0.125,シャンチーの専用プロは、チームから支払われる給料と、 退局費を主な収入としている。,ok
hard_wrong_044,jvs002,16,9,False,1.01851,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_009/ref_jvs001_c34c5ddc46,faster_whisper_small,False,1.647465,fail,mismatch,False,False,0.07143,このニューサウスウエールズ代表チームが わらビーズの中核となっていく,ok
hard_wrong_045,jvs001,20,19,False,1.01851,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_small,False,1.733729,fail,mismatch,False,False,0.07273,全米パブリシアズ協会のベストストラデジーゲームオブザイヤーを日本人として受賞,ok
hard_wrong_046,jvs002,4,18,False,0.98106,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_small,False,1.765075,fail,mismatch,False,False,0.13208,サービスマネージャー導入液のため、大井町駅から遠隔管理している。,ok
hard_wrong_047,jvs001,16,20,False,0.98008,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_small,False,1.604969,fail,mismatch,False,False,0.13725,このニュー・サウスウエールズ代表チームが ワラビーズの中核となっていく,ok
hard_wrong_048,jvs002,2,7,False,1.02009,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_002.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_small,False,1.80332,fail,mismatch,False,False,0.14516,ニューイングランド風は牛乳をベースとした白いクリームスープであり、ボストンクラムチャウダーとも呼ばれる。,ok
hard_wrong_049,jvs002,1,8,False,1.02029,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_small,True,2.492241,fail,mismatch,False,False,0.15094,また、当時のように、五大妙王と呼ばれる主要な妙王の中央に廃されることも多い。,ok
hard_wrong_050,jvs003,15,20,False,0.97952,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_small,False,1.640271,fail,mismatch,False,False,0.17647,一方で、漁業と商業で、 屋根スコーは反映していた。,ok
